
0	  24092	1 0 0 1 0 0 1 0 0 2 0 0 1 3 0 1 5 2 2 1 7     250001      80303      74242 
594	  13335	0 1 1 0 1 1 0 1 1 0 1 2 0 1 2 2 1 2 7 3 0     150002      16662     241669 
891	  11669	0 1 1 0 1 1 0 1 1 0 2 1 0 2 1 2 2 0 7 0 4     153333     246667       6667 
1188	   5003	1 0 0 1 1 0 1 2 0 2 1 0 2 1 0 2 0 2 0 4 7     246667       6667     153333 
2952	   5001	0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 2 2 0 7 0 7     150000     250000       7143 
0	  17072	1 0 0 0 2 0 1 0 0 2 0 0 2 0 0 1 4 1 2 3 8     250000     131034      25862 
99	  15004	1 0 0 1 0 0 1 0 0 2 0 0 2 0 0 1 9 1 1 0 8     250000      49306     106250 
594	   9287	1 0 0 1 0 0 1 0 1 2 0 0 0 3 5 2 2 1 2 4 2     250000     142857      14286 
2160	   5001	1 0 0 1 0 1 1 0 1 2 0 0 2 0 0 0 5 7 2 4 0     250000     150000       7143 
0	  15004	1 0 0 1 0 0 1 0 0 2 0 0 2 0 0 1 2 9 1 7 0     250000     121429      34127 
99	   9287	0 0 1 0 0 1 1 2 0 0 0 2 5 0 1 1 7 0 2 0 4      50000     107143     250000 
882	   5001	1 0 0 1 0 1 1 0 1 2 0 0 2 0 0 0 5 7 2 4 0     250000     150000       7143 
0	  25001	1 0 0 1 0 0 1 0 0 1 2 0 2 0 0 1 3 6 2 4 3     250001     129999      26667 
783	   5001	0 1 0 1 1 0 1 1 0 0 2 0 0 2 0 7 0 5 0 2 4       7143     250000     150000 
0	  28750	0 2 0 1 0 0 0 2 0 2 0 0 2 0 0 2 2 1 2 3 8     250000     130000      26250 
99	   5001	1 0 0 1 0 1 1 0 1 2 0 0 2 0 0 0 5 7 2 4 0     250000     150000       7143 
0	  52502	1 0 0 1 0 0 0 3 0 0 3 3 2 0 0 2 2 2 3 1 4     250000      86667      65833 
198	  46000	1 1 0 1 1 0 1 1 0 2 1 1 2 0 2 0 3 2 2 2 4      91000     164000     154000 
297	  13335	1 0 1 1 0 1 1 0 1 3 3 0 1 0 2 1 2 2 1 4 2      16666     150000     241667 
1674	   9287	1 1 0 1 1 0 1 2 0 0 2 3 2 2 0 2 1 2 2 0 4     235714      14286     157143 
4428	   6306	0 0 1 0 0 1 1 0 1 0 0 2 0 0 2 7 5 0 1 4 2       8696     147826     250000 
6606	   5001	1 0 0 1 0 1 1 0 1 2 0 0 2 0 0 0 5 7 2 4 0     250000     150000       7143 
0	  15004	1 0 0 1 0 0 1 0 0 2 0 0 2 0 0 1 2 9 1 7 0     250000     121429      34127 
882	  13335	1 1 0 1 1 0 1 1 0 2 1 0 2 1 0 2 1 2 0 3 7     241669      16662     150002 
1179	   5003	0 0 1 0 1 1 0 2 1 0 1 2 0 1 2 2 0 2 7 4 0     153333       6667     246667 
1476	   5001	0 0 1 1 0 1 1 0 1 0 0 2 0 0 2 0 2 2 7 7 0       7143     150000     250000 
0	  15000	1 0 0 1 0 0 1 0 0 1 0 4 1 2 1 0 6 4 4 1 0     252000      92000      62000 
99	  13335	0 1 1 0 1 1 0 1 1 2 0 2 2 0 2 4 0 2 1 6 0     150000     158333     100000 
495	   9287	1 0 1 1 0 1 2 0 1 2 0 2 2 3 0 1 2 2 0 4 2      14286     157143     235714 
2844	   8750	1 0 0 1 0 0 1 0 1 2 0 0 2 0 0 0 5 8 2 4 0     250000     150000       6250 
3042	   5001	1 0 0 1 1 0 1 1 0 2 0 0 2 0 0 0 7 5 2 0 4     250000       7143     150000 
0	  22144	1 0 0 1 0 0 1 0 0 0 5 0 0 1 7 3 0 1 3 3 1     247619     100000      57143 
1179	  15004	1 1 0 1 1 0 1 1 0 2 2 0 2 2 0 2 0 5 0 2 4      11110     238890     155556 
1575	  13335	0 1 1 0 1 1 0 1 1 0 1 2 0 1 2 5 3 0 4 1 2     150000      16666     241667 
1971	   9287	0 0 1 0 0 1 0 1 1 0 0 2 0 0 2 5 6 0 4 2 2     142857      14286     250000 
3744	   5001	0 0 1 0 1 1 0 1 1 0 0 2 0 0 2 5 7 0 4 0 2     150000       7143     250000 
0	  34600	0 2 0 1 0 0 0 1 6 1 2 0 1 2 0 2 2 1 4 0 2     263200     118400      23600 
99	  15004	1 0 0 1 0 0 1 0 0 2 0 0 2 0 0 2 0 5 0 9 4     250000      95556      60000 
882	   5001	0 1 0 1 1 0 1 1 0 0 2 0 0 2 0 7 0 5 0 2 4       7143     250000     150000 
0	  18001	1 0 0 1 0 0 0 1 5 1 2 0 0 4 0 3 0 1 3 2 3     256333     125000      27000 
495	  11250	0 1 1 1 1 0 1 1 0 1 2 1 1 2 1 1 2 3 4 0 3     162500      93750     150000 
1575	   9287	1 1 0 1 1 0 2 1 0 2 2 0 2 2 0 1 0 5 0 2 4      14286     235714     157143 
3249	   8750	1 0 0 1 0 0 1 1 0 2 0 0 2 0 0 0 8 5 2 0 4     250000       6250     150000 
3447	   5001	1 0 0 1 1 0 1 1 0 2 0 0 2 0 0 0 7 5 2 0 4     250000       7143     150000 
0	  28754	1 0 0 1 0 1 0 2 0 2 0 0 2 0 0 0 6 0 3 1 8     250000     133333      27083 
99	  15004	1 0 0 1 0 0 1 0 0 2 0 0 2 0 0 0 5 9 2 4 0     250000     150001       5555 
396	   5001	1 0 0 1 0 1 1 0 1 2 0 0 2 0 0 0 5 7 2 4 0     250000     150000       7143 
0	  42145	1 0 0 0 2 0 1 0 1 1 2 0 2 0 0 3 0 2 1 5 6     242858     128571      35714 
684	  10628	1 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 8 3 1 0 6     250000      15625     141667 
981	   8750	0 0 1 0 0 1 1 0 1 0 0 2 0 0 2 8 5 0 0 4 2       6250     150000     250000 
3240	   5001	0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 5 0 7 4 2 0     150000     250000       7143 
0	  15004	1 0 0 1 0 0 1 0 0 2 0 0 2 0 0 0 3 8 2 6 1     250000      88889      66667 
585	   5001	1 0 0 1 0 1 1 0 1 2 0 0 2 0 0 0 5 7 2 4 0     250000     150000       7143 
0	   8750	1 0 0 1 0 0 1 0 1 2 0 0 2 0 0 0 5 8 2 4 0     250000     150000       6250 
594	   5001	1 0 0 1 0 1 1 0 1 2 0 0 2 0 0 0 5 7 2 4 0     250000     150000       7143 
0	  43501	0 1 0 2 0 1 3 0 0 0 1 4 0 2 0 3 1 4 1 4 0      95333     251166      64334 
396	  29195	1 0 0 1 0 0 1 0 0 0 2 5 1 3 0 1 4 3 4 0 1     258065      80650      67740 
1476	  24478	0 1 0 1 1 0 1 1 0 1 2 0 1 2 0 5 1 3 0 1 6      26316     236842     143860 
1674	  15004	1 0 1 1 0 1 1 0 1 2 0 2 2 0 2 2 3 1 0 6 1      83332     155556     166668 
1971	   5003	0 1 0 0 1 1 0 1 2 0 2 1 0 2 1 2 2 0 7 0 4     153333     246667       6667 
4239	   5001	0 1 1 0 2 1 0 2 1 0 2 2 0 2 2 2 0 2 7 0 0     157143       7143     242857 
0	  15004	1 0 0 1 0 0 1 0 0 2 0 0 2 0 0 0 8 0 2 1 9     250000     100000      55556 
99	  14092	0 1 1 0 1 1 0 2 1 0 1 2 0 1 2 5 3 0 4 0 2     153182      11363     243637 
594	  11250	1 0 0 1 0 1 1 0 1 2 0 1 2 0 1 0 5 4 2 4 1     243750     150000      12500 
1188	   6306	0 1 0 0 1 0 1 1 0 0 2 0 0 2 0 7 0 5 1 2 4       8696     250000     147826 
2466	   5001	0 1 0 1 1 0 1 1 0 0 2 0 0 2 0 7 0 5 0 2 4       7143     250000     150000 
0	  35000	1 0 0 1 0 0 0 1 4 1 2 0 2 0 0 1 3 5 3 3 0     250000     125000      35000 
594	  28572	1 0 1 1 0 1 1 0 1 2 1 1 2 1 1 2 2 2 0 5 2      90716     154288     164280 
990	  13335	1 0 1 1 0 1 1 0 1 2 1 1 2 1 1 2 3 1 0 4 3      91667     150000     166666 
1485	   9287	0 1 1 0 1 1 0 2 1 0 2 2 3 2 0 2 1 2 4 0 2     157143      14286     235714 
2367	   5001	1 0 0 1 0 1 1 0 1 2 0 0 2 0 0 0 5 7 2 4 0     250000     150000       7143 
0	  60000	0 3 1 1 0 0 0 1 2 0 3 3 2 0 0 3 1 0 3 1 3     250000      50000     105000 
99	   5715	1 0 0 1 1 0 1 2 0 2 0 0 2 0 0 2 0 2 0 6 7     250000       5000     152857 
981	   5001	0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 2 2 0 7 0 7     150000     250000       7143 
0	   5001	1 0 0 1 0 1 1 0 1 2 0 0 2 0 0 0 5 7 2 4 0     250000     150000       7143 
