
0	 893334	1 1 0 0 1 1 2 0 0 2 0 1 0 2 2 0 1 2 0 2 1 0 1 4 1 1 1 2 0 1 0 1 3 2 0 0 1 1 1 1 1 2 2 1 0 1 1 1 1 1 2 2 0 0 1 3 0 2 0 2 1 2 1 0 2 2 1 1 1 0 4 2 6 0 0 2 2 5 2 4 0 2 3 1 0 6 5 7 0 1      40500      40333      13667 
288	 154708	1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 3 0 1 3 0 1 2 0 1 2 0 2 2 0 3 1 5 3 2 2 3 1 4 3 3 5 3 4 4 2 3 22      65930      12035       3821 
486	 120534	0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 3 0 1 3 0 1 3 0 1 2 0 1 2 0 2 0 7 3 0 7 3 0 6 3 2 3 3 3 1 4 8 17 1      13500       6411      63000 
585	  70960	1 0 0 1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 3 0 1 3 0 1 2 1 1 3 0 2 2 0 3 1 4 3 2 1 3 1 4 3 1 3 3 5 4 2 3 23      66000      12000       4870 
0	1108000	0 1 1 1 1 0 2 1 0 0 2 0 0 1 2 0 2 2 2 0 0 0 4 1 0 1 2 0 0 4 2 0 0 2 2 0 0 2 0 3 0 0 2 0 1 0 0 3 0 0 3 2 0 1 0 1 4 1 3 2 2 1 0 2 0 1 1 1 1 0 2 3 1 2 5 5 1 1 1 5 1 3 3 0 1 6 4 9 0 0      36000      36000      27000 
288	 165158	0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 0 1 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 1 1 3 0 1 3 0 1 2 1 1 2 0 2 3 2 3 3 4 3 2 3 3 2 3 3 3 7 3 2 20 2      10193       6421      65579 
873	 115376	1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 3 0 2 2 0 3 2 4 3 2 4 3 1 5 2 4 9 4 1 2 2 5 17      64216      12892       5124 
0	 830550	0 2 0 0 0 2 1 0 1 1 2 0 1 0 1 1 0 1 0 0 3 1 0 1 0 1 2 0 0 3 1 2 0 0 3 0 2 1 0 1 1 1 3 0 0 3 0 0 0 0 4 0 1 2 2 0 1 2 1 0 2 1 0 0 3 1 0 1 2 1 0 4 3 4 0 5 3 0 1 3 8 2 7 0 2 4 5 7 2 0      31910      27818      31091 
99	 797600	0 0 3 0 1 1 1 0 1 0 3 0 2 1 0 0 1 1 0 1 1 2 0 1 0 3 0 1 2 0 0 1 2 1 1 1 0 0 2 0 0 3 2 0 1 0 2 1 0 0 3 1 1 1 0 2 1 0 1 5 2 0 1 1 1 1 2 0 1 1 1 4 2 6 0 3 2 3 1 5 2 6 2 1 5 4 1 9 1 0      27200      27000      36000 
486	 663108	0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 3 0 1 2 0 1 2 0 1 2 0 2 2 2 3 3 5 3 3 4 3 3 6 3 2 6 4 2 19 1 2       8527      63000      13500 
585	 147120	0 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 0 2 1 1 2 1 1 2 1 1 3 1 0 2 2 0 3 3 0 3 3 3 2 3 5 2 3 3 1 3 8 2 2 18      13500      63000       7056 
1458	  81954	1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 3 0 1 3 0 1 3 0 1 2 0 2 2 0 3 2 2 3 2 2 2 4 9 3 1 5 4 1 2 2 3 21      64634      12683       5366 
0	1104000	0 2 0 0 0 3 0 0 4 1 0 1 0 0 3 2 0 1 0 1 1 0 1 1 0 2 0 3 0 0 0 1 1 0 1 2 0 3 1 2 1 0 2 0 1 0 1 3 1 1 1 2 0 1 3 0 0 1 2 0 1 2 1 0 0 3 1 1 2 1 6 0 2 5 3 3 3 2 1 3 2 4 4 0 4 1 4 8 1 1      27000      36000      36000 
