
0	1417800	0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 0 2 0 0 2 0 0 2 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 1 2 0 1 2 0 1 2 0 1 2 2 1 2 1 1 1 1 1 0 3 1 0 3 1 0 4 1 0 3 2 0 2 2 0 2 0 0 12     153000      54000      33750 
2457	1290800	0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 2 0 0 2 0 0 2 0 0 2 0 0 2 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 2 0 1 1 1 1 1 1 1 1 1 1 2 0 1 2 0 1 2 0 1 2 0 1 1 2 1 2 0 1 1 1 1 0 3 1 0 3 1 0 4 1 0 3 2 0 2 2 0 2 0 0 12     153000      49500      33750 
11133	1286100	1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 0 1 2 0 0 2 0 0 2 0 0 2 0 0 2 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 2 1 0 2 1 0 2 1 0 2 1 0 1 1 2 2 1 0 1 1 1 0 1 3 0 1 3 0 1 4 0 1 3 0 2 2 0 2 2 0 0 12      51300     151200      33750 
0	1566200	0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 0 2 0 0 2 0 0 2 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 1 1 1 0 3 1 0 4 1 0 4 1 0 4 2 0 3 2 0 3 0 0 9     151200      54000      40500 
1080	 420000	0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 0 2 0 0 2 0 0 2 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 1 1 1 0 3 1 0 3 1 0 3 1 0 4 2 0 2 2 0 3 0 0 14     153000      54000      30000 
0	 347800	0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 0 2 0 0 2 0 0 2 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 1 2 1 0 3 1 0 3 1 0 4 1 0 3 2 0 2 2 0 3 0 0 10     142000      54000      36450 
0	1566200	0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 0 2 0 0 2 0 0 2 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 1 1 1 0 3 1 0 4 1 0 4 1 0 4 2 0 3 2 0 3 0 0 9     151200      54000      40500 
2169	1487800	0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 0 2 0 0 2 0 0 2 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 2 1 1 2 1 0 3 1 0 3 1 0 3 1 0 3 2 0 3 2 0 3 0 0 11     153000      54000      36818 
10638	1475438	0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 0 2 0 0 2 0 0 2 0 1 2 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 2 1 0 2 1 0 2 1 0 2 1 1 2 1 0 2 1 2 1 1 3 0 1 3 0 1 4 0 1 4 0 2 2 0 2 1 0 0 11 0     153000      36819      53181 
0	1463800	0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 0 2 0 0 2 0 0 2 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 1 2 0 1 2 0 1 2 0 1 2 1 1 2 1 1 1 3 1 0 3 1 0 3 1 0 4 1 0 3 2 0 2 2 0 2 0 0 11     153000      54000      34500 
4140	1424800	0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 2 0 0 2 0 0 2 0 0 2 0 0 2 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 2 0 1 1 1 1 0 4 1 0 4 1 0 3 1 0 3 2 0 2 2 0 4 0 0 12     153000      54000      33750 
