
0	 526500	0 2 1 0 1 0 2 0 0 3 3 0 2 4     255000     150000 
99	 165000	0 1 0 1 0 1 3 0 2 1 0 3 4 2     150000     250000 
684	  55000	1 0 1 0 1 0 2 0 2 0 0 5 2 4     250000     160000 
0	 801500	1 0 1 0 1 0 1 3 0 4 2 1 3 1     325000     125000 
99	 165000	0 1 0 1 0 1 3 0 2 1 2 2 2 3     150000     250000 
396	 160000	1 0 1 0 1 0 0 3 2 0 3 0 1 6     255000     150000 
4590	  55000	0 1 0 1 0 1 0 2 0 2 5 0 4 2     160000     250000 
0	 618167	1 0 0 2 0 2 0 3 1 2 3 0 4 0     266667     150000 
99	 599000	0 1 0 1 0 1 2 1 2 1 3 1 2 3     167500     255000 
882	 165000	0 1 0 1 0 1 2 1 0 2 5 0 2 3     150000     250000 
0	 561502	1 0 1 0 0 2 0 3 0 3 3 0 4 1     250000     166666 
396	 251667	1 0 1 0 1 0 1 2 1 2 3 0 1 5     256666     146667 
792	  67002	0 1 0 1 0 1 3 0 3 0 2 2 1 4     166666     234000 
2646	  55000	1 0 1 0 1 0 2 0 2 0 0 5 2 4     250000     160000 
0	 165000	1 0 1 0 1 0 2 0 1 2 2 2 1 5     250000     150000 
3807	  55000	1 0 1 0 1 0 2 0 2 0 0 5 2 4     250000     160000 
0	 265000	1 0 1 0 1 0 0 3 1 2 1 4 4 0     250000     150000 
396	 165000	1 0 1 0 1 0 2 0 1 2 0 5 3 2     250000     150000 
0	 551501	0 2 1 0 1 0 1 2 0 3 3 0 3 2     266666     150001 
396	 165000	0 1 0 1 0 1 0 2 2 1 5 0 2 3     150000     250000 
1278	 153750	1 0 1 0 1 0 2 0 0 3 1 4 3 2     255000     156250 
3825	  55000	1 0 1 0 1 0 2 0 2 0 0 5 2 4     250000     160000 
0	  65000	1 0 1 0 1 0 2 0 0 3 2 2 2 4     250000     150000 
0	 920074	1 0 1 0 1 0 1 2 2 0 0 7 3 0     330000     114286 
99	 851500	0 1 0 1 0 1 2 1 1 1 4 1 2 3     190000     260000 
198	 511500	0 2 1 0 1 0 2 0 2 0 2 2 1 5     250000     170000 
792	 165000	1 0 1 0 1 0 2 0 1 2 0 5 3 2     250000     150000 
1476	 153750	0 1 0 1 0 1 0 2 3 0 4 1 2 3     156250     255000 
0	 165000	1 0 1 0 1 0 1 2 2 0 0 5 3 2     250000     150000 
1755	 157500	1 0 1 0 1 0 2 0 2 0 1 4 1 5     250000     157500 
0	 251667	1 0 1 0 1 0 1 2 1 2 3 0 1 5     256666     146667 
684	 165000	1 0 1 0 1 0 1 2 2 0 0 5 3 2     250000     150000 
0	 551501	0 2 1 0 1 0 2 0 2 0 1 3 2 4     250000     156667 
99	 165000	0 1 0 1 0 1 2 1 0 2 0 3 7 0     150000     250000 
0	 599000	2 0 0 1 0 1 2 1 0 2 3 1 2 3     167500     255000 
99	 551501	1 0 1 0 1 0 2 0 1 2 1 3 2 4     250000     156667 
297	 165000	1 0 1 0 1 0 0 3 1 2 2 2 3 2     250000     150000 
1278	  55000	0 1 0 1 0 1 0 2 0 2 5 0 4 2     160000     250000 
0	 571501	1 0 0 2 1 0 0 3 2 0 1 3 4 1     250000     166667 
297	 251667	1 0 1 0 1 0 1 2 1 2 3 0 1 5     256666     146667 
1080	 165000	0 1 0 1 0 1 0 2 2 1 2 2 5 1     150000     250000 
5481	  55000	1 0 1 0 1 0 2 0 2 0 0 5 2 4     250000     160000 
0	 551501	1 0 0 2 1 0 0 3 1 2 3 0 3 2     266666     150001 
882	 165000	1 0 1 0 1 0 2 0 1 2 0 5 3 2     250000     150000 
3528	  55000	0 1 0 1 0 1 0 2 0 2 5 0 4 2     160000     250000 
0	 165000	1 0 1 0 1 0 1 2 2 0 0 5 3 2     250000     150000 
99	 160000	0 1 0 1 0 1 3 0 0 2 0 3 6 1     150000     255000 
0	 165000	1 0 1 0 1 0 2 0 1 2 3 0 0 7     250000     150000 
99	 157500	0 1 0 1 0 1 0 2 0 2 4 1 5 1     157500     250000 
4788	  55000	1 0 1 0 1 0 2 0 2 0 0 5 2 4     250000     160000 
0	 611500	1 0 0 2 1 0 0 3 2 0 1 4 4 0     260000     150000 
99	  55000	0 1 0 1 0 1 0 2 0 2 5 0 4 2     160000     250000 
0	  29287	1 0 1 0 1 0 2 0 2 0 2 2 0 7     250000     157143 
0	 561501	1 0 1 0 0 2 0 3 2 0 1 3 4 1     250000     166667 
198	 250000	1 0 1 0 1 0 1 2 1 2 0 5 4 0     260000     145000 
3420	 165000	0 1 0 1 0 1 2 1 0 2 5 0 2 3     150000     250000 
3816	  29287	0 1 0 1 0 1 0 2 0 2 2 2 7 0     157143     250000 
