
0	5328800	47 2 1 4 12 6 13 11 12 6 13 13 15 7 16 13 15 8 16 13 31 9 17 13 30 9 17 16 20 10 17 17 45 11 21 21 23 11 21 28 23 18 22 22 39 18 24 22 25 19 24 22 26 20 25 23 29 26 25 24 32 14 26 25 32 29 26 25 32 31 27 26 32 35 27 26 34 3 28 28 35 36 31 29 37 36 33 30 38 36 34 27 0 37 34 30 41 37 34 5 41 37 38 33 43 37 39 33 44 38 39 38 44 39 40 41 44 40 40 42 46 40 41 42 46 43 42 42 47 43 42 42 47 43 44 42 48 43 45 45 49 45 46 47 49 46 47 48 49 46 47 48 49 46 48 48 49 48 48 49      72000     135000      49500      81000 
288	1344056	11 0 4 22 12 1 5 30 13 2 10 31 14 3 23 40 15 4 24 40 16 5 32 40 17 6 33 41 18 6 34 41 19 7 35 41 20 7 42 41 21 8 43 42 22 8 43 42 23 9 43 42 24 9 44 42 25 10 44 42 26 10 44 43 27 25 44 43 28 26 45 43 29 27 45 44 30 28 45 44 31 29 45 46 32 30 46 47 33 31 46 47 34 32 46 47 35 33 46 47 36 34 47 47 37 35 47 48 38 36 47 48 39 36 48 48 40 37 48 48 41 37 48 49 42 38 49 49 43 38 49 49 44 39 49 49 45 39 49 49 46 40 49 49 47 40 49 49 47 41 49 49 48 41 49 49 48 42 49 49     143265      54000      31684       7935 
873	 267640	10 0 4 14 11 1 5 15 12 2 22 16 13 3 23 17 14 4 24 18 15 5 30 19 16 6 31 20 17 6 45 21 18 7 45 25 19 7 45 26 20 8 45 27 21 8 45 28 22 9 45 29 23 9 46 48 24 25 46 48 25 26 46 48 26 27 46 48 27 28 46 48 28 29 46 49 29 30 46 49 30 31 46 49 31 32 47 49 32 32 47 49 33 33 47 49 34 33 47 49 35 34 47 49 36 34 47 49 36 35 47 49 37 35 47 49 37 43 47 49 38 43 47 49 38 43 47 49 39 43 48 49 39 43 48 49 40 44 48 49 40 44 48 49 41 44 48 49 41 44 48 49 42 44 48 49 42 45 48 49     126000      54000      34091      18409 
0	4770300	7 3 0 2 12 4 4 2 12 5 6 9 18 5 8 10 19 11 9 10 20 11 10 13 22 15 13 14 23 15 13 14 24 16 14 15 24 17 15 15 25 20 16 16 1 21 17 17 31 22 18 21 32 23 19 23 33 25 22 23 34 26 25 25 35 26 27 28 35 27 27 29 36 28 30 29 36 28 30 30 37 29 30 30 37 29 31 32 38 29 31 32 39 32 33 33 39 33 33 34 40 34 37 36 42 35 40 36 42 35 43 36 42 38 44 38 44 38 44 39 46 39 45 40 46 41 45 40 46 41 45 41 47 43 47 41 47 44 47 43 49 45 47 43 49 45 47 43 49 45 48 43 49 47 48 48 49 48 49 49      90000     105625     101250      29375 
288	 251566	10 0 4 14 11 1 5 15 12 2 22 16 13 3 23 17 14 4 24 18 15 5 30 19 16 6 31 20 17 6 45 21 18 7 45 25 19 7 45 26 20 8 45 27 21 8 45 28 22 9 45 29 23 9 46 45 24 25 46 47 25 26 46 48 26 27 46 48 27 28 46 48 28 29 46 48 29 30 46 48 30 31 46 48 31 32 47 49 32 32 47 49 33 33 47 49 34 33 47 49 35 34 47 49 36 34 47 49 36 35 47 49 37 35 47 49 37 43 47 49 38 43 47 49 38 43 47 49 39 43 48 49 39 43 48 49 40 44 48 49 40 44 48 49 41 44 48 49 41 44 48 49 42 44 48 49 42 45 48 49     126000      54000      32153      21316 
873	 219520	10 0 5 4 11 1 30 10 12 2 31 11 13 3 44 12 14 4 44 13 15 5 44 14 16 6 44 15 17 6 45 16 18 7 45 17 19 7 45 18 20 8 45 19 21 8 45 20 22 9 45 21 23 9 45 25 24 22 46 26 25 23 46 27 26 24 46 28 27 25 46 29 28 26 46 36 29 27 46 37 30 28 46 38 31 29 47 39 32 30 47 40 33 31 47 41 33 32 47 47 34 32 47 48 34 41 47 49 35 41 47 49 35 42 47 49 36 42 47 49 36 42 48 49 37 42 48 49 37 42 48 49 38 43 48 49 38 43 48 49 39 43 48 49 39 43 48 49 40 43 48 49 40 44 48 49 41 44 49 49     115000      54000      38760      26160 
0	4273800	0 3 2 1 43 9 3 1 37 10 5 1 8 11 8 4 10 12 15 4 11 12 19 7 16 13 23 14 40 13 24 17 17 14 25 20 17 15 25 20 22 16 25 23 23 18 25 24 27 18 26 25 29 18 26 26 31 19 26 26 34 19 28 26 34 21 30 28 35 23 30 29 36 24 31 29 36 24 32 30 36 27 33 30 37 27 33 33 38 28 33 35 39 31 34 36 40 32 35 38 6 32 36 39 44 32 39 39 44 33 40 40 45 43 41 41 46 37 42 41 9 38 42 41 47 40 44 21 47 41 45 42 5 42 47 43 48 43 47 44 48 44 47 45 49 47 22 45 49 47 48 46 49 48 49 46 49 49 49 48      90000      70000      65000      90000 
288	 282500	10 0 4 14 11 1 5 15 12 2 22 16 13 3 23 17 14 4 24 18 15 5 30 19 16 6 31 20 17 6 45 21 18 7 45 25 19 7 45 26 20 8 45 27 21 8 45 28 22 9 45 29 23 9 46 48 24 25 46 47 25 26 46 48 26 27 46 47 27 28 46 48 28 29 46 48 29 30 46 48 30 31 46 49 31 32 47 49 32 32 47 49 33 33 47 49 34 33 47 49 35 34 47 49 36 34 47 49 36 35 47 49 37 35 47 49 37 43 47 49 38 43 47 49 38 43 47 49 39 43 48 49 39 43 48 49 40 44 48 49 40 44 48 49 41 44 48 49 41 44 48 49 42 44 48 49 42 45 48 49     126000      54000      33750      20250 
873	 251566	10 0 4 14 11 1 5 15 12 2 22 16 13 3 23 17 14 4 24 18 15 5 30 19 16 6 31 20 17 6 45 21 18 7 45 25 19 7 45 26 20 8 45 27 21 8 45 28 22 9 45 29 23 9 46 45 24 25 46 47 25 26 46 48 26 27 46 48 27 28 46 48 28 29 46 48 29 30 46 48 30 31 46 48 31 32 47 49 32 32 47 49 33 33 47 49 34 33 47 49 35 34 47 49 36 34 47 49 36 35 47 49 37 35 47 49 37 43 47 49 38 43 47 49 38 43 47 49 39 43 48 49 39 43 48 49 40 44 48 49 40 44 48 49 41 44 48 49 41 44 48 49 42 44 48 49 42 45 48 49     126000      54000      32153      21316 
0	3776660	3 8 5 0 30 9 11 2 27 10 11 4 10 11 12 5 15 13 15 6 16 13 17 7 20 17 17 9 37 19 18 12 22 20 18 19 23 21 21 12 25 22 23 14 26 23 23 14 27 24 25 15 27 24 26 36 29 24 26 16 30 25 30 17 30 26 31 21 35 1 32 21 36 29 33 28 38 29 34 28 38 32 35 28 40 33 36 28 40 34 37 28 41 35 37 28 42 38 37 31 43 39 37 31 43 39 38 32 43 40 39 33 45 44 40 34 45 44 40 34 47 45 40 35 47 46 41 36 47 47 41 18 48 48 42 37 49 48 42 41 49 48 43 42 49 48 43 44 49 48 43 44 49 48 44 46 49 48 49 46      79616      98654      27692      90000 
